topic,link,domain,published_date,title,lang
SCIENCE,https://www.irishexaminer.com/world/arid-40032008.html,irishexaminer.com,2020-08-13 15:11:00,climat chang like caus woolli rhinocero extinct scientist say,en
SCIENCE,https://www.eurekalert.org/pub_releases/2020-08/udg-csr080320.php,eurekalert.org,2020-08-03 13:24:11,staphylococci reveal weak,en
SCIENCE,https://www.newswise.com/articles/searching-the-ancient-depths-of-a-reptilian-genome-yields-insight-into-all-vertebrates?ta=home,newswise.com,2020-08-12 17:05:00,search ancient depth reptilian genom yield insight vertebr,en
SCIENCE,https://www.sciencefocus.com/news/the-arctic-could-be-free-of-sea-ice-by-2035-latest-climate-model-predicts/,sciencefocus.com,2020-08-16 07:00:00,arctic could free sea ice 2035 latest climat model predict,en
SCIENCE,https://hubblesite.org/contents/news-releases/2020/news-2020-44,hubblesite.org,2020-08-13 15:00:00,hubbl find betelgeus mysteri dim due traumat outburst,en
SCIENCE,https://www.express.co.uk/news/world/1320498/nasa-latest-backlash-insensitive-cosmic-object-names-inclusivity,express.co.uk,2020-08-09 01:43:00,outrag nasa goe woke renam insensit space object,en
SCIENCE,https://news.prairiepublic.org/post/teeth-size-bananas-new-study-paints-picture-terror-crocodiles,news.prairiepublic.org,2020-08-12 11:24:09,size banana new studi paint pictur crocodil,en
SCIENCE,https://af.reuters.com/article/worldNews/idAFKCN2592IP,af.reuters.com,2020-08-13 16:51:00,life shark studi reveal surpris social network,en
SCIENCE,https://www.webbyfeed.com/black-hole-caught-by-astronomers-as-it-was-quitting-its-job/10212/,webbyfeed.com,2020-08-05 05:54:42,black hole caught astronom quit job,en
SCIENCE,https://science.thewire.in/the-sciences/solar-cycle-25-ar2770-sunspot-cluster-solar-flares/,science.thewire.in,2020-08-10 06:11:00,sunspot confirm new solar cycl expect flare,en
SCIENCE,https://www.newsgram.com/planets-support-life-nasa/,newsgram.com,2020-08-09 04:47:15,major goal identifi planet could support life nasa,en
SCIENCE,https://thinkcuriouser.com/space/106/spacex-deploys-another-set-of-starlink-satellites-and-two-blacksky-payloads/,thinkcuriouser.com,2020-08-14 20:17:00,spacex deploy anoth set starlink satellit two blackski payload,en
SCIENCE,https://www.discovermoosejaw.com/local/meteor-shower,discovermoosejaw.com,2020-08-13 20:58:30,perseid meteor shower last week,en
SCIENCE,https://www.zmescience.com/science/hallett-coves-fossil-3d-tour-262343/,zmescience.com,2020-08-17 18:31:54,hallett cove fossil secret access virtual realiti,en
SCIENCE,https://www.rnz.co.nz/news/world/423083/the-scramble-for-space-at-earth-s-outer-limits,rnz.co.nz,2020-08-08 09:31:33,scrambl space earth outer limit,en
SCIENCE,https://www.cbc.ca/news/canada/toronto/kulvinder-kaur-gill-tweets-cpso-1.5680122,cbc.ca,2020-08-10 08:00:00,ontario doctor subject complaint tweet,en
SCIENCE,https://thetrendingtimes.com/nasa-rocket-discovers-new-structures-in-the-atmosphere-of-the-sun/6045/,thetrendingtimes.com,2020-08-10 10:16:39,nasa rocket discov new structur atmospher sun,en
SCIENCE,https://www.cnet.com/how-to/the-2020-perseid-meteor-shower-peaks-tuesday-how-to-watch-the-show/,cnet.com,2020-08-11 01:32:00,2020 perseid meteor shower peak tuesday watch show,en
SCIENCE,https://www.eurekalert.org/pub_releases/2020-08/ncoc-2mf081720.php,eurekalert.org,2020-08-17 14:05:13,2d materi ultrasc transistor,en
SCIENCE,https://www.digitalmarketnews.com/land-of-a-billion-faces/,digitalmarketnews.com,2020-08-12 22:02:00,land billion face,en
SCIENCE,https://www.thebusinessdesk.com/eastmidlands/news/2040287-five-figure-funding-boost-for-social-enterprise,thebusinessdesk.com,2020-08-10 05:26:37,fund boost social enterpris,en
SCIENCE,https://microbiozindia.com/health-news/a-titanium-oxide-nanowire-based-air-channel-can-trap-and-devastate-microorganisms/,microbiozindia.com,2020-08-09 15:31:50,titanium oxid air channel trap devast microorgan,en
SCIENCE,https://atlas.cern/updates/press-statement/rare-photon-phenomenon-observed,atlas.cern,2020-08-05 08:21:40,rare phenomenon observ atla featur lhc photon collid,en
SCIENCE,https://dailyresearchphotographer.com/2020/08/11/sub-standard-weather-condition-might-prevent-the-redeployment-of-the-crew-dragon-for-earth/,dailyresearchphotographer.com,2020-08-11 06:22:59,sub standard weather condit might prevent redeploy crew dragon earth,en
SCIENCE,https://www.nanowerk.com/news2/space/newsid=55848.php,nanowerk.com,2020-08-06 16:18:50,hubbl use earth proxi identifi oxygen potenti habit exoplanet,en
SCIENCE,https://www.upi.com/Science_News/2020/08/07/Glaciers-in-New-Zealands-Southern-Alps-more-than-half-gone/8261596800428/,upi.com,2020-08-07 12:45:21,glacier new zealand southern alp,en
SCIENCE,https://www.thecut.com/2020/08/scientists-say-oculudentavis-was-a-lizard-not-a-dinosaur.html,thecut.com,2020-08-04 12:52:00,let lizard dinosaur,en
SCIENCE,https://www.miragenews.com/nasa-astronaut-aboard-space-station-answers-stem-students-questions/,miragenews.com,2020-08-05 14:34:16,nasa astronaut aboard space station answer stem student question,en
SCIENCE,https://www.businessinsider.com/broken-cable-tears-100-foot-hole-in-arecibo-observatory-2020-8,businessinsider.com,2020-08-10 07:00:00,broken cabl tear hole arecibo observatori puerto rico,en
SCIENCE,https://www.nanowerk.com/news2/space/newsid=55833.php,nanowerk.com,2020-08-05 15:59:52,nasa data help uncov solar system shape,en
SCIENCE,https://tass.com/science/1035264,tass.com,2019-06-16 07:38:37,flight mar cut cosmonaut lifespan year say report,en
SCIENCE,https://www.bbc.co.uk/news/science-environment-53805399,bbc.co.uk,2020-08-17 11:04:13,scientist unlock alpin tree molecular defenc,en
SCIENCE,https://www.timesnownews.com/technology-science/article/scientists-discover-stars-rich-in-phosphorous-that-might-help-us-explain-the-origin-of-life/633509,timesnownews.com,2020-08-07 11:17:33,scientist discov star rich phosphor might help us explain origin life,en
SCIENCE,http://spaceref.com/news/viewpr.html?pid=56116,spaceref.com,2020-08-13 23:20:04,nasa ingenu mar helicopt recharg batteri flight,en
SCIENCE,https://www.cnn.com/2020/08/17/africa/stone-age-grass-bedding-scn/index.html,cnn.com,2020-08-17 17:10:00,earli human knew make comfi bed studi say,en
SCIENCE,https://www.egyptindependent.com/canary-in-the-coal-mine-greenland-ice-has-shrunk-beyond-return-study-finds/,egyptindependent.com,2020-08-16 11:36:00,coal mine greenland ice shrunk beyond return studi find,en
SCIENCE,https://www.gazettelive.co.uk/news/teesside-news/venus-new-full-moons-possibly-18701397,gazettelive.co.uk,2020-08-02 07:00:00,venu new full moon possibl best meteor shower 2020 sight sky august,en
SCIENCE,https://news.yahoo.com/came-alive-astronauts-recount-wild-040133834.html,news.yahoo.com,2020-08-05 04:04:22,came aliv astronaut recount wild ride home spacex crew dragon,en
SCIENCE,https://techtoday19.com/my/stars-rich-in-phosphorus-seeds-of-life-in-the-universe/,techtoday19.com,2020-08-05 07:21:43,star rich phosphoru seed life univers,en
SCIENCE,https://techtoday19.com/my/football-field-sized-asteroid-inbound-today-with-another-180-footer-to-follow-this-weekend-nasa-warns/,techtoday19.com,2020-08-05 11:32:51,footbal asteroid inbound today anoth follow weekend nasa warn,en
SCIENCE,https://www.somagnews.com/the-solar-system-is-protected-from-cosmic-radiation/,somagnews.com,2020-08-10 11:36:25,solar system protect cosmic radiat,en
SCIENCE,https://www.miragenews.com/new-species-of-dinosaur-discovered-on-isle-of-wight/,miragenews.com,2020-08-12 08:10:28,new speci dinosaur discov isl wight,en
SCIENCE,https://english.jagran.com/trending/massive-sunspot-heading-towards-earth-may-cause-major-solar-flare-know-all-about-it-10015074,english.jagran.com,2020-08-10 01:49:15,massiv sunspot head toward earth caus major solar flare need know,en
SCIENCE,https://www.thesun.ie/tech/5751762/elon-musk-spacex-starlink-launch-august-see-satellites/,thesun.ie,2020-08-06 16:26:52,see elon musk starlink satellit whizz overhead tonight billionair launch 60,en
SCIENCE,https://www.eurekalert.org/pub_releases/2020-08/uos-nur081020.php,eurekalert.org,2020-08-10 15:34:25,new research reveal previous hidden featur plant genom,en
SCIENCE,http://www.daijiworld.com/news/newsDisplay.aspx?newsID=739200,daijiworld.com,2020-08-09 11:56:35,nasa probe prepar first asteroid sampl collect attempt,en
SCIENCE,https://www.todayonline.com/world/us-covid-19-deaths-rise-fourth-week-new-cases-drop-5,todayonline.com,2020-08-04 02:38:54,death rise fourth week new case drop 5,en
SCIENCE,https://www.businessinsider.com/spacex-crew-1-next-nasa-astronaut-mission-2020-8,businessinsider.com,2020-08-04 16:06:59,spacex success pave way next nasa astronaut mission,en
SCIENCE,https://www.popsugar.com.au/parenting/why-halloween-2020-on-saturday-is-mean-prank-to-parents-47696193,popsugar.com.au,2020-08-14 17:05:05,year parent petit cours halloween saturday 2020,en
SCIENCE,https://bigthink.com/surprising-science/radiation-on-mars-fungus,bigthink.com,2020-08-03 15:58:12,chernobyl fungu could shield astronaut cosmic radiat,en
SCIENCE,https://www.telegraph.co.uk/news/2020/08/04/boiled-better-scientists-say-confirming-tea-drinkers-shouldnt/,telegraph.co.uk,2020-08-04 18:35:00,boil better scientist say confirm tea drinker microwav brew,en
SCIENCE,https://english.jagran.com/trending/scientists-discover-baby-milky-way-12-billion-light-years-away-10015230,english.jagran.com,2020-08-13 09:52:09,scientist discov milki way 12 billion light year away,en
SCIENCE,https://news.umich.edu/transparent-solar-panels-for-windows-hit-record-8-efficiency/,news.umich.edu,2020-08-17 19:00:07,transpar solar panel window hit record 8 effici,en
SCIENCE,https://www.bbc.co.uk/news/science-environment-53725288,bbc.co.uk,2020-08-10 15:37:15,climat chang satellit record histori antarct melt,en
SCIENCE,https://www.sciencetimes.com/articles/26855/20200812/arecibo-observatory-reports-damaged-reflector-dish-cables.htm,sciencetimes.com,2020-08-13 02:49:38,arecibo observatori report damag reflector dish cabl,en
SCIENCE,https://menafn.com/1100595823/NASA-doing-away-with-harmful-nicknames-for-cosmic-objects,menafn.com,2020-08-06 12:36:37,nasa away nicknam cosmic object,en
SCIENCE,https://www.eurekalert.org/pub_releases/2020-08/safr-srf081220.php,eurekalert.org,2020-08-12 14:43:18,smart research find new way make bacteria sensit antibiot,en
SCIENCE,https://www.firstpost.com/tech/science/chinas-tianwen-1-mission-captures-unique-image-of-the-earth-and-moon-on-its-way-to-mars-8683021.html,firstpost.com,2020-08-07 09:02:55,china mission captur uniqu imag earth moon way mar,en
SCIENCE,https://www.teslarati.com/spacex-starship-sn8-elon-musk-next-steps/,teslarati.com,2020-08-06 08:55:42,spacex next starship start take shape elon musk talk next step,en
SCIENCE,https://scitechdaily.com/astronomers-peer-12-billion-years-back-in-time-surprised-to-find-a-milky-way-look-alike/,scitechdaily.com,2020-08-12 15:00:09,astronom peer 12 billion year back time surpris find milki way,en
SCIENCE,https://sg.news.yahoo.com/watch-spacexs-stunning-starship-prototype-120055495.html,sg.news.yahoo.com,2020-08-05 12:00:00,watch spacex stun starship prototyp test flight land,en
SCIENCE,https://www.eurekalert.org/pub_releases/2020-08/nsfc-nas080420.php,eurekalert.org,2020-08-04 19:19:32,nasa aqua satellit show two view appl fire,en
SCIENCE,https://gizmoposts24.com/technology/did-spacex-just-launch-57-new-satellites-heres-all-about-the-controversial-starlink-satellites-133063/,gizmoposts24.com,2020-08-09 18:18:19,spacex launch 57 new satellit controversi starlink satellit,en
SCIENCE,https://www.livescience.com/best-stargazing-on-earth-dome-a.html,livescience.com,2020-08-05 11:00:00,best place earth see star accord scienc,en
SCIENCE,https://www.sciencealert.com/a-broken-cable-smashed-a-huge-hole-in-the-arecibo-observatory,sciencealert.com,2020-08-12 06:59:42,broken cabl smash huge hole arecibo observatori,en
SCIENCE,https://bgr.com/posts/5862086/70ae37-the-trust-curiosity-rover-has-been-on-mars-for-8-years-now/,bgr.com,2020-08-06 01:40:47,nasa curios rover celebr 8 year mar bgr,en
SCIENCE,https://www.pulselive.co.ke/news/world/dimming-of-one-of-galaxys-brightest-stars-caused-by-dust-cloud/452qq52,pulselive.co.ke,2020-08-13 19:48:38,dim one galaxi brightest star dust cloud,en
SCIENCE,https://www.technologynetworks.com/tn/news/altering-roundworm-proteins-to-develop-anti-aging-drugs-338166,technologynetworks.com,2020-08-03 09:35:06,alter roundworm protein develop drug,en
SCIENCE,https://boingboing.net/2020/08/12/watch-how-hubble-telescope-use.html,boingboing.net,2020-08-12 13:31:00,watch hubbl telescop use lunar eclips detect life exoplanet,en
SCIENCE,https://english.sakshi.com/news/international/massive-sunspot-turning-towards-earth-may-result-strong-solar-flares-122554,english.sakshi.com,2020-08-10 03:54:29,massiv sunspot turn toward earth may affect electr system,en
SCIENCE,https://www.telegraph.co.uk/science/0/august-sturgeon-when-full-moon-dates-uk-2020/,telegraph.co.uk,2020-08-02 14:23:44,august sturgeon moon full moon date 2020,en
SCIENCE,https://spaceflightnow.com/2020/08/15/ariane-5-va-253-mission-status-center/,spaceflightnow.com,2020-08-15 22:30:00,live coverag arian 5 rocket launch three satellit french guiana,en
SCIENCE,https://scitechdaily.com/helium-structures-found-in-suns-atmosphere-by-nasa-sounding-rocket/,scitechdaily.com,2020-08-09 17:56:37,helium structur found sun atmospher nasa sound rocket,en
SCIENCE,https://www.mirror.co.uk/science/nasa-shares-stunning-photo-jupiter-22522412,mirror.co.uk,2020-08-14 13:50:00,nasa share stun photo jupit saturn rise beyond throne rock,en
SCIENCE,https://cnnphilippines.com:443/world/2020/8/18/bedbug-free-bed-South-Africa-.html,cnnphilippines.com,2020-08-17 23:02:37,earli human knew make comfi bed studi say,en
SCIENCE,https://www.zmescience.com/science/marsquakes-mars-interior-052352/,zmescience.com,2020-08-10 16:15:11,marsquak reveal hidden insight red planet interior,en
SCIENCE,https://www.express.co.uk/news/science/1318595/SpaceX-hop-abort-Elon-Musk-Starship-test-flight-latest,express.co.uk,2020-08-04 15:41:35,spacex hop elon musk pull plug starship test flight abort,en
SCIENCE,https://www.extremetech.com/extreme/313620-nasas-insight-mars-lander-reveals-whats-inside-the-red-planet,extremetech.com,2020-08-11 11:00:41,nasa insight mar lander reveal insid red planet,en
SCIENCE,https://news.bloombergenvironment.com/environment-and-energy/climate-change-arctic-ice-gone-by-summer-2035-scientists-warn,news.bloombergenvironment.com,2020-08-17 13:24:23,climat chang arctic ice gone summer 2035 scientist warn,en
SCIENCE,https://wgntv.com/news/perseid-meteor-shower-to-peak-tuesday-night-heres-how-to-watch/,wgntv.com,2020-08-12 00:55:00,perseid meteor shower peak tuesday night watch,en
SCIENCE,https://www.businessinsider.com/nasa-spacex-crew-1-mission-launch-late-october-2020-8,businessinsider.com,2020-08-14 22:52:02,next nasa spacex astronaut flight launch earlier octob,en
SCIENCE,https://www.allnewsbuzz.com/analysts-find-new-electrocatalyst-to-convert-carbon-dioxide-into-liquid-fuel/,allnewsbuzz.com,2020-08-06 08:38:44,analyst find new electrocatalyst convert carbon dioxid liquid fuel,en
SCIENCE,https://www.cnnphilippines.com/world/2020/8/6/Exploding-stars-calcium-bones-and-teeth-study.html,cnnphilippines.com,2020-08-05 22:44:21,explod star creat calcium bone teeth studi say,en
SCIENCE,https://www.news18.com/news/india/isro-names-crater-captured-by-chandrayaan-2-after-vikram-sarabhai-on-his-birth-anniversary-2788495.html,news18.com,2020-08-14 17:37:41,vikram sarabhai birth anniversari isro name crater captur,en
SCIENCE,https://www.yahoo.com/lifestyle/august-full-sturgeon-moon-illuminate-140100925.html,yahoo.com,2020-08-03 14:01:00,august full sturgeon moon illumin sky tonight,en
SCIENCE,https://www.sciencealert.com/here-s-how-the-calcium-in-your-teeth-and-bones-was-at-least-partially-forged-in-exploding-stars,sciencealert.com,2020-08-07 07:12:28,explod star forg calcium teeth bone,en
SCIENCE,https://www.digitalmarketnews.com/this-creepy-tongue-eating-vampire-is-a-fishs-worst-nightmare/,digitalmarketnews.com,2020-08-13 17:37:47,creepi fish worst nightmar,en
